Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2015-01-14,24.341747283935547,14.66349983215332,94.3327865600586,66.33999633789062,0.4736534655094147,2.75,0.20000000298023224,29.228559494018555,167.2875213623047,12.845999717712402,24.494713393902764,14.795499801635742,94.75056135220107,66.5999984741211,0.47509315178160244,2.869999885559082,0.20000000298023224,29.56924763026725,167.48741145462148,13.013333320617676,24.053547421688574,14.324999809265137,93.08551170873766,65.41999816894531,0.4654953195771406,2.690000057220459,0.20000000298023224,28.767383664853583,165.38028597641704,12.333333015441895,24.17326113255855,14.596500396728516,93.76363834735862,66.19000244140625,0.4666950486026983,2.809999942779541,0.20000000298023224,29.103919348451193,166.27975962089525,12.388667106628418,195826400.0,110774000.0,4906054.0,755558.0,155260000.0,5532700.0,0.0,141661.0,192991100.0,173278500.0
2015-01-15,23.681108474731445,14.34749984741211,93.58805847167969,63.630001068115234,0.4702942371368408,2.549999952316284,0.20000000298023224,29.922405242919922,165.75514221191406,12.791333198547363,24.399389143979025,14.800000190734863,95.04120095878335,66.69000244140625,0.47989206937104695,2.7799999713897705,0.20000000298023224,30.07197598233588,168.2453755847994,13.050000190734863,23.645638680525572,14.340999603271484,93.33981531008682,63.439998626708984,0.47005427988946713,2.5199999809265137,0.20000000298023224,28.883721313537908,165.6385427835019,12.666666984558105,24.386088182573513,14.699999809265137,94.87166927925112,66.69000244140625,0.4770127254215444,2.7699999809265137,0.20000000298023224,29.53601469439734,167.92889868390037,12.965999603271484,240056000.0,88384000.0,4443826.0,1017586.0,188932000.0,6460900.0,0.0,178893.0,176613900.0,78247500.0
2015-01-16,23.497100830078125,14.536999702453613,95.14410400390625,63.959999084472656,0.47893235087394714,2.6700000762939453,0.20000000298023224,30.217390060424805,167.92880249023438,12.871333122253418,23.84959148289938,14.53950023651123,95.44078194648208,64.20500183105469,0.4794122368182891,2.6700000762939453,0.20000000298023224,30.454209836553474,168.08704720422978,12.965999603271484,23.321964198866386,14.262499809265137,93.13393216308735,63.099998474121094,0.4681347598053563,2.4800000190734863,0.20000000298023224,29.66480952618745,165.36360382618955,12.643333435058594,23.727660381621178,14.314000129699707,93.13393216308735,63.619998931884766,0.4695744462421816,2.5199999809265137,0.20000000298023224,29.66480952618745,165.546833209934,12.713333129882812,314053200.0,69564000.0,6020776.0,837187.0,181512000.0,3436400.0,0.0,254970.0,211879600.0,54048000.0
2015-01-19,,,,,,,,31.70478057861328,,,,,,,,,,32.03300501164994,,,,,,,,,,30.263087080648766,,,,,,,,,,30.292173267573972,,,,,,,,,,326410.0,,
2015-01-20,24.102319717407227,14.472000122070312,95.02909088134766,64.83000183105469,0.48037198185920715,2.5999999046325684,0.20000000298023224,32.568965911865234,168.2869873046875,12.795332908630371,24.157742637400762,14.668000221252441,95.25916613463691,65.05000305175781,0.48493091210609685,2.7100000381469727,0.20000000298023224,32.96366445076791,168.8366756608612,12.941332817077637,23.610163917244932,14.319499969482422,93.26110249134149,62.54999923706055,0.47437330813408934,2.549999952316284,0.20000000298023224,31.476271798307426,166.71288898174063,12.469332695007324,23.907229956551088,14.629500389099121,94.8777174452118,63.84000015258789,0.4822915254149931,2.700000047683716,0.20000000298023224,31.634150579906276,168.5701554730017,12.924667358398438,199599600.0,61502000.0,8778869.0,879205.0,140308000.0,2882700.0,0.0,405029.0,130991100.0,67548000.0
2015-01-21,24.286325454711914,14.862500190734863,92.08647918701172,65.5199966430664,0.4870903789997101,2.680000066757202,0.20000000298023224,32.8099479675293,169.13648986816406,13.104666709899902,24.62107869073436,15.300000190734863,93.54567101612369,66.84100341796875,0.4882901364737958,2.690000057220459,0.20000000298023224,32.91381635888158,169.61954813553254,13.245332717895508,24.00255866913812,14.36299991607666,91.46889612373151,64.37000274658203,0.47437324725384394,2.569999933242798,0.20000000298023224,31.879288068560122,167.35417756847113,12.633999824523926,24.153309086853763,14.482000350952148,92.6556177309713,64.70999908447266,0.47773250525294036,2.5899999141693115,0.20000000298023224,32.57312816203856,167.82057514844598,12.636667251586914,194303600.0,201302000.0,12444367.0,755601.0,144780000.0,2820100.0,65.0,247489.0,122942700.0,62295000.0
2015-01-22,24.918149948120117,15.515999794006348,94.08451843261719,66.13999938964844,0.49548861384391785,2.9000000953674316,0.20000000298023224,32.955360412597656,171.65171813964844,13.441332817077637,24.9336683010407,15.612500190734863,94.28431699228196,66.55000305175781,0.49692830023239903,2.950000047683716,0.20000000298023224,33.15478910256064,171.78496551227857,13.549332618713379,24.324016064145017,15.0,91.88664730232469,64.56999969482422,0.4830114080872103,2.680000066757202,0.20000000298023224,32.456793442407424,168.5118457883749,13.013333320617676,24.443729797263913,15.0,91.99563536306951,66.19000244140625,0.4880502532392974,2.7100000381469727,0.20000000298023224,32.68530198298983,169.89439053500664,13.133333206176758,215185600.0,107252000.0,6401625.0,490190.0,159712000.0,7156100.0,0.0,227737.0,174356000.0,61753500.0
2015-01-23,25.04672622680664,15.619500160217285,94.3751449584961,68.73999786376953,0.4969281852245331,2.869999885559082,0.20000000298023224,32.996910095214844,170.71054077148438,13.419333457946777,25.217428072632536,15.846500396728516,95.42262100540697,69.5,0.49788795685886095,2.9200000762939453,0.20000000298023224,33.50794397989479,171.65167236864735,13.566666603088379,24.725272282705173,15.38599967956543,93.7817890901633,66.55000305175781,0.49188928403104015,2.819999933242798,0.20000000298023224,32.77670961077476,170.57728072600727,13.222000122070312,24.895975819904326,15.404000282287598,93.8665500725924,66.58999633789062,0.4959683563826214,2.890000104904175,0.20000000298023224,33.15479208014304,171.39347626489396,13.352666854858398,185859200.0,89928000.0,5057201.0,1029797.0,120416000.0,2425900.0,0.0,310280.0,117516800.0,51579000.0
2015-01-26,25.07332420349121,15.482999801635742,94.67184448242188,68.01000213623047,0.49476879835128784,3.069999933242798,0.20000000298023224,32.90134811401367,171.11033630371094,13.770000457763672,25.35265614411919,15.649999618530273,96.54881100939886,68.69999694824219,0.4971682567305674,3.0999999046325684,0.20000000298023224,32.98859717031937,171.20195101147658,13.907999992370605,25.00681772616178,15.37600040435791,94.31461328060013,66.5,0.4916494967374644,2.8299999237060547,0.20000000298023224,29.997186010727663,169.77777375520435,13.403332710266113,25.215206718108252,15.590999603271484,95.82223989245443,68.69999694824219,0.49476879835128784,2.859999895095825,0.20000000298023224,32.19088879568611,170.4940307318142,13.45533275604248,222460000.0,63394000.0,8250953.0,883389.0,133240000.0,8130700.0,0.0,959890.0,92009700.0,48517500.0
2015-01-27,24.1954345703125,15.337499618530273,93.04309844970703,67.91000366210938,0.47101420164108276,3.180000066757202,0.20000000298023224,31.854354858398438,168.85328674316406,13.732000350952148,24.935885806403466,15.51200008392334,93.90286520390359,68.18000030517578,0.4875704836734123,3.25,0.20000000298023224,33.0301457117866,170.002619767601,13.868666648864746,24.171048345414757,15.131500244140625,92.38918943534834,66.41000366210938,0.47005440100807316,2.9700000286102295,0.20000000298023224,31.526130388558023,168.0204304633567,13.553333282470703,24.922583152857843,15.3149995803833,93.81204504434129,67.26000213623047,0.4870905690550057,3.0399999618530273,0.20000000298023224,32.90550238457225,169.04484012917385,13.628000259399414,382274800.0,58406000.0,5919942.0,879654.0,357948000.0,8519300.0,0.0,308528.0,134044600.0,41715000.0
2015-01-28,25.563270568847656,15.195500373840332,91.759521484375,68.91000366210938,0.4633358418941498,2.890000104904175,0.20000000298023224,31.920827865600586,166.6878662109375,13.291333198547363,26.186225424812413,15.575499534606934,93.56382609393515,70.20999908447266,0.4786923922979213,3.299999952316284,0.20000000298023224,32.340453793357376,170.14421491436002,13.758000373840332,25.563270568847656,15.1899995803833,91.759521484375,66.94000244140625,0.4630958846207317,2.859999895095825,0.20000000298023224,31.551056726196887,166.4963128124263,13.227999687194824,26.07759526899605,15.490500450134277,93.24293069114012,68.5,0.47677281992197496,3.2899999618530273,0.20000000298023224,32.04131555380565,170.04427622094184,13.740667343139648,585908400.0,61276000.0,4702711.0,2673456.0,272728000.0,12795800.0,0.0,251335.0,168514300.0,47244000.0
2015-01-29,26.35913848876953,15.58899974822998,94.13903045654297,73.87999725341797,0.4746133089065552,2.75,0.20000000298023224,31.322551727294922,168.22869873046875,13.680000305175781,26.42342927258917,15.640000343322754,94.19958369198042,74.3499984741211,0.4772526958397133,2.9200000762939453,0.20000000298023224,31.86266862826304,168.48688222704584,13.732000350952148,25.61868747113395,14.966500282287598,90.53041131876014,70.04000091552734,0.46141625982556944,2.700000047683716,0.20000000298023224,31.094039999236468,165.471932881139,13.100000381469727,25.787173604889798,15.236499786376953,91.65658939806735,73.05000305175781,0.46357578942957023,2.9000000953674316,0.20000000298023224,31.86266862826304,166.88779917965473,13.404666900634766,337745600.0,173132000.0,8703557.0,3751975.0,235340000.0,5122300.0,0.0,251389.0,173585400.0,53221500.0
2015-01-30,25.973398208618164,17.726499557495117,92.82514953613281,72.9000015258789,0.46069642901420593,2.6700000762939453,0.20000000298023224,31.999771118164062,166.1132354736328,13.573332786560059,26.603001772030364,17.975000381469727,93.99371290628352,73.44999694824219,0.47677282272908583,2.7899999618530273,0.20000000298023224,32.44017523239542,168.37860629427252,13.83133316040039,25.904672637239905,17.03700065612793,92.6616770665287,70.5,0.45997661439731247,2.630000114440918,0.20000000298023224,31.55937017374431,165.84672798740704,13.533332824707031,26.248295420011285,17.31599998474121,93.18843994461163,72.61000061035156,0.4712540628421718,2.700000047683716,0.20000000298023224,31.654930484041298,167.04604344637892,13.597332954406738,334982000.0,477122000.0,6865526.0,2233462.0,298200000.0,3455900.0,1.0,254615.0,197729700.0,45105000.0
2015-02-02,26.299283981323242,18.223499298095703,93.64253234863281,72.98999786376953,0.47077417373657227,2.7799999713897705,0.20000000298023224,32.4650993347168,168.17034912109375,14.062666893005371,26.41899769418198,18.25,93.64253234863281,73.0,0.47269374611093684,2.7899999618530273,0.20000000298023224,32.63959744556545,168.2619638259972,14.130000114440918,25.73397119942588,17.500499725341797,91.7352892850665,70.06999969482422,0.4544578514601728,2.619999885559082,0.20000000298023224,31.991459793949716,164.78895444473176,13.553333282470703,26.17070408947349,17.502500534057617,93.24292549860479,72.33000183105469,0.4635757987855548,2.6700000762939453,0.20000000298023224,32.224123941747926,166.612911846114,13.597999572753906,250956400.0,204638000.0,4928961.0,2084767.0,259604000.0,4198900.0,0.0,223713.0,163107000.0,62238000.0
2015-02-03,26.303726196289062,18.177499771118164,95.94938659667969,72.6500015258789,0.48253142833709717,2.880000114440918,0.20000000298023224,33.62843322753906,170.6023406982422,14.557332992553711,26.40126941511843,18.391000747680664,96.02809805741092,73.44000244140625,0.4830113428042589,2.930000066757202,0.20000000298023224,33.861097422482565,170.61067739750013,14.691332817077637,26.073166575773975,18.010499954223633,93.69702118391011,71.7300033569336,0.4717338676942629,2.7899999618530273,0.20000000298023224,32.652067759875614,168.69510470047797,14.084667205810547,26.270472095867632,18.01449966430664,93.69702118391011,72.98999786376953,0.47413332561489274,2.809999942779541,0.20000000298023224,32.652067759875614,169.06988762397768,14.214667320251465,207662800.0,124252000.0,5794212.0,1335892.0,183468000.0,3514600.0,0.0,237597.0,124212900.0,72393000.0
2015-02-04,26.505456924438477,18.237499237060547,95.03514862060547,74.61000061035156,0.4837311804294586,2.869999885559082,0.20000000298023224,34.10622024536133,169.9526824951172,14.569999694824219,26.71606503689038,18.375,96.09473377379511,74.75,0.48924993930524047,2.940000057220459,0.20000000298023224,34.18931685249091,171.05205909194265,14.76533317565918,26.228342322296477,17.911500930786133,94.87772564513502,71.95999908447266,0.47965207912749314,2.8299999237060547,0.20000000298023224,33.17556043419017,169.4946089131066,14.453332901000977,26.270464283061518,17.91900062561035,95.18652206982398,72.5,0.48109179390889817,2.890000104904175,0.20000000298023224,33.60765328182964,169.83608310227638,14.552666664123535,280598800.0,83398000.0,3847711.0,1608777.0,181516000.0,2573100.0,0.0,338651.0,134306700.0,49581000.0
2015-02-05,26.69463539123535,18.694499969482422,95.6103286743164,74.22000122070312,0.4916495978832245,2.890000104904175,0.20000000298023224,34.5466194152832,171.66835021972656,14.732666969299316,26.75917990136998,18.940000534057617,96.02205394268664,75.27400207519531,0.4918895266082322,2.930000066757202,0.20000000298023224,35.01610329186493,171.8182709740744,15.031999588012695,26.54106391201681,18.295000076293945,95.1501685498243,73.79000091552734,0.4837313778818476,2.859999895095825,0.20000000298023224,33.52039944461539,170.5440017498259,14.642666816711426,26.712439426613575,18.299999237060547,95.23493921181571,74.9000015258789,0.4842112353318631,2.9200000762939453,0.20000000298023224,33.79045783212971,170.61895577281,14.658666610717773,168984800.0,144952000.0,5495266.0,1549703.0,140448000.0,2078500.0,0.0,370955.0,97953200.0,52843500.0
2015-02-06,26.4698429107666,18.714000701904297,95.55547332763672,74.94000244140625,0.48948997259140015,2.9100000858306885,0.20000000298023224,34.642189025878906,171.19366455078125,14.490667343139648,26.76363072271144,18.79949951171875,96.38470040947234,75.1500015258789,0.49692833369694056,2.9700000286102295,0.20000000298023224,34.68789137730954,172.6011941384663,14.893333435058594,26.363010207310197,18.550500869750977,95.25671412786728,73.36000061035156,0.48733044286324956,2.819999933242798,0.20000000298023224,34.13531387605104,170.66896086324883,14.433333396911621,26.7124396631692,18.743499755859375,95.93350589683031,73.91999816894531,0.4911695877552058,2.880000114440918,0.20000000298023224,34.376286164725485,172.03484508220583,14.800000190734863,174826400.0,77848000.0,3406299.0,1053836.0,210524000.0,2590200.0,0.0,157631.0,125672000.0,48658500.0
2015-02-09,26.645675659179688,18.527999877929688,94.96401977539062,72.87999725341797,0.48901015520095825,2.9100000858306885,0.20000000298023224,33.59103775024414,170.4274139404297,14.498666763305664,26.67238256646888,18.720500946044922,96.03102773455062,74.6500015258789,0.49044978459645044,2.9100000858306885,0.20000000298023224,34.48430656634681,171.26859435281673,14.528667449951172,26.35856451948115,18.360000610351562,94.75061623724518,72.7699966430664,0.4834913946941537,2.7899999618530273,0.20000000298023224,33.39161221025626,170.01930971805828,14.13266658782959,26.385273124818873,18.549999237060547,95.11644531317039,74.2699966430664,0.48661069659833045,2.890000104904175,0.20000000298023224,34.338891449728195,170.5440133313386,14.358667373657227,155559200.0,54492000.0,3198354.0,930630.0,273944000.0,3099500.0,0.0,178996.0,87219000.0,52086000.0
2015-02-10,27.157583236694336,18.649999618530273,96.6773452758789,73.31999969482422,0.5026869773864746,3.059999942779541,0.20000000298023224,33.237884521484375,172.24302673339844,14.419333457946777,27.18651798938479,18.71500015258789,96.6773452758789,73.54000091552734,0.5029269060433471,3.0899999141693115,0.20000000298023224,33.71567974544305,172.5012101790852,14.699999809265137,26.74361080930796,18.425500869750977,94.55551316487282,72.55000305175781,0.48733039919471666,2.9200000762939453,0.20000000298023224,32.85149398712965,170.46903856888235,14.333333015441895,26.74583525332348,18.559499740600586,95.5676448711286,73.12999725341797,0.48948992872935687,2.930000066757202,0.20000000298023224,33.645050001589695,171.4684763963381,14.50333309173584,248034000.0,45744000.0,4644868.0,1147954.0,226204000.0,5887100.0,0.0,223174.0,96164200.0,80857500.0
2015-02-11,27.794116973876953,18.756999969482422,96.4578857421875,73.87999725341797,0.4993276000022888,3.259999990463257,0.20000000298023224,32.9304313659668,172.3429718017578,14.186667442321777,27.80301984182764,18.854999542236328,97.00053768150819,73.9999008178711,0.503886529175451,3.359999895095825,0.20000000298023224,33.27111951815875,172.7760606957682,14.315999984741211,27.26440906617443,18.55500030517578,95.8298781814798,72.45999908447266,0.4959683137594602,3.190000057220459,0.20000000298023224,32.764241327621896,171.42683737057396,13.8186674118042,27.324501302281014,18.561500549316406,96.18960575468358,72.81999969482422,0.503886529175451,3.200000047683716,0.20000000298023224,33.088310158998226,172.07646435739935,14.147333145141602,294247200.0,55730000.0,3793528.0,1039807.0,320832000.0,11674900.0,0.0,141940.0,91087800.0,146536500.0
2015-02-12,28.14577293395996,18.85849952697754,96.65293884277344,75.94999694824219,0.5350797176361084,3.1500000953674316,0.20000000298023224,33.67828369140625,174.0003662109375,13.525333404541016,28.372791824140226,18.925500869750977,97.25046677755057,75.97000122070312,0.5398786342528592,3.299999952316284,0.20000000298023224,33.75306905440688,174.05867226185782,13.53933334350586,27.947688789457672,18.657499313354492,96.39076070087296,73.8499984741211,0.5247620411893342,3.119999885559082,0.20000000298023224,32.971979950698135,172.3762986918962,12.885333061218262,28.056745951498062,18.7549991607666,96.77488510668921,73.87999725341797,0.5278813427109821,3.2699999809265137,0.20000000298023224,33.13401437556425,173.1425250929726,12.904666900634766,297898000.0,55822000.0,3486423.0,1488855.0,676904000.0,5720500.0,0.0,151751.0,97545900.0,234744000.0
2015-02-13,28.283767700195312,19.09149932861328,97.79922485351562,77.55000305175781,0.5353195667266846,3.1500000953674316,0.4000000059604645,33.54117965698242,174.7166290283203,13.584667205810547,28.328280346900737,19.149999618530273,98.04310766163574,77.63999938964844,0.5360394098329487,3.200000047683716,0.4000000059604645,33.95665318927853,174.7665983831131,13.732666969299316,27.965497351910535,18.850500106811523,96.72611519571208,74.98999786376953,0.5257217349199494,3.069999933242798,0.4000000059604645,33.51624908957284,173.86711187169973,13.394000053405762,28.328280346900737,18.920499801635742,96.81147077250557,76.25,0.5338798805141562,3.140000104904175,0.4000000059604645,33.665819814784356,174.12530805209767,13.526666641235352,217088800.0,69502000.0,3877417.0,1470870.0,310084000.0,3710300.0,300.0,135374.0,93670400.0,92865000.0
2015-02-16,,,,,,,,33.80708312988281,,,,,,,,,,33.886020947101905,,,,,,,,,,33.250346937339366,,,,,,,,,,33.487166728619755,,,,,,,,,,94367.0,,
2015-02-17,28.450693130493164,18.771499633789062,98.14069366455078,76.87999725341797,0.5369991064071655,3.140000104904175,0.6000000238418579,32.71438980102539,174.991455078125,13.623332977294922,28.684388774580885,18.999500274658203,98.41506554862141,77.25,0.5396385498298821,3.190000057220459,0.6000000238418579,33.71152705744872,175.16636051017983,13.713333129882812,28.248156679210652,18.633499145507812,97.39073995546308,75.45999908447266,0.5310004909713905,3.0799999237060547,0.6000000238418579,32.19920343363458,174.1502747066114,13.433333396911621,28.37501959221719,18.88599967956543,97.40293361265044,77.12000274658203,0.534359720192031,3.130000114440918,0.6000000238418579,33.71152705744872,174.40012145471852,13.713333129882812,252609600.0,73464000.0,3027647.0,949655.0,203340000.0,2731700.0,25.0,273637.0,76968200.0,59694000.0
2015-02-18,28.648773193359375,18.668500900268555,98.8906021118164,77.4800033569336,0.5307605266571045,3.069999933242798,0.6000000238418579,33.416534423828125,175.00807189941406,13.630666732788086,28.662126646062973,18.836999893188477,99.06132296587123,77.72000122070312,0.5372391139690036,3.119999885559082,0.6000000238418579,33.416534423828125,175.08302590505943,13.744667053222656,28.36611265877822,18.642499923706055,97.9455405887117,76.0999984741211,0.5298007550134254,3.0299999713897705,0.20000000298023224,32.82240717973167,174.3501084053003,13.506667137145996,28.406174714937425,18.68899917602539,98.68939226296288,77.0,0.53627928511774,3.109999895095825,0.20000000298023224,32.92627555688272,174.61662848098604,13.611332893371582,179566800.0,53012000.0,4558886.0,871186.0,170948000.0,2704600.0,26.0,178773.0,80652900.0,40704000.0
2015-02-19,28.588682174682617,18.950000762939453,99.9271469116211,78.16000366210938,0.5322004556655884,3.140000104904175,0.6000000238418579,36.063106536865234,174.8831787109375,14.11400032043457,28.717771224139252,19.0939998626709,100.29297598258893,78.98999786376953,0.5384390600086811,3.2300000190734863,0.6000000238418579,36.32485374042694,175.24963755063357,14.162667274475098,28.56197526655268,18.671499252319336,98.43333189641294,77.06999969482422,0.529800996857292,3.0199999809265137,0.6000000238418579,34.484305729516876,174.2668731245212,13.583333015441895,28.595358901715098,18.67449951171875,98.80526265996156,77.37999725341797,0.5374792879268846,3.059999942779541,0.6000000238418579,34.78344720205124,174.40845718378927,13.666666984558105,149449600.0,59076000.0,3665602.0,1057631.0,169432000.0,5339300.0,0.0,827123.0,91462500.0,77311500.0
